173,12
78,6
9,2
153,8
162,10
23,3
45,4
108,6
131,7
152,9
44,5
181,12
17,3
19,3
8,2
28,4
34,4
153,10
97,6
187,13
175,12
170,10
71,5
60,5
104,7
182,13
167,10
53,4
101,7
13,3
45,3
137,9
135,8
145,9
171,11
24,3
118,8
32,3
79,5
186,12
140,9
34,4
83,6
105,6
156,10
38,3
119,7
28,3
12,2
110,8
52,4
51,5
154,9
163,11
153,10
160,10
142,9
146,9
108,6
161,10
133,8
9,2
9,2
4,2
76,5
59,5
188,12
1,2
2,2
93,6
71,5
180,11
160,9
81,5
81,5
141,8
106,7
50,4
148,8
182,12
125,8
114,7
74,5
42,4
20,3
136,7
61,5
18,3
1,2
139,8
76,5
181,13
131,7
88,5
14,2
184,14
37,4
91,6
110,7
58,6
159,11
7,2
18,2
56,4
63,4
169,11
109,7
175,11
156,10
152,10
109,7
34,4
87,6
142,10
42,4
85,5
54,4
107,7
62,4
186,14
34,4
110,6
95,5
64,5
53,5
150,9
163,11
171,11
71,5
62,5
86,5
175,11
182,13
188,12
164,9
13,2
8,2
46,4
122,7
104,7
126,8
172,11
36,4
15,3
127,7
128,8
51,4
73,5
173,11
94,6
167,11
69,5
89,6
19,3
160,11
155,9
68,5
26,3
45,4
175,11
98,7
65,4
165,12
108,7
116,7
97,6
28,4
183,12
121,8
53,5
154,9
137,9
44,4
128,8
53,5
59,5
108,7
166,10
166,10
37,3
60,5
165,9
79,5
31,3
118,8
150,9
145,9
25,3
110,7
56,4
183,12
86,5
138,8
95,6
106,6
109,7
190,13
6,2
189,11
183,13
38,3
83,6
95,6
101,6
44,4
167,10
94,6
10,2
46,4
106,7
117,8
48,4
180,12
68,4
63,5
11,2
95,6
53,5
48,4
166,11
168,11
182,11
52,4
106,7
55,5
102,6
157,10
132,8
182,12
46,4
127,8
168,11
105,8
126,7
37,4
161,10
90,6
50,4
2,2
64,5
58,4
190,14
152,9
160,9
30,4
34,4
80,6
31,3
160,9
133,8
35,3
31,4
178,10
136,8
144,9
98,7
159,10
136,9
101,7
73,5
6,2
154,10
91,6
23,3
9,2
154,10
107,7
167,12
90,6
189,11
144,8
49,4
92,6
7,2
104,6
126,9
62,5
160,10
5,2
70,5
127,8
168,9
2,2
112,7
127,9
69,5
161,10
76,6
118,7
129,8
135,8
150,8
63,5
98,6
24,3
149,8
174,12
161,9
133,8
156,9
66,5
123,8
162,9
81,5
138,8
28,3
61,5
147,8
41,4
61,5
19,3
34,4
24,3
67,5
39,4
52,4
55,4
54,4
100,6
140,8
85,6
55,4
99,7
188,13
37,4
98,7
40,4
126,8
132,8
14,2
130,8
177,11
142,8
14,2
125,8
116,7
119,8
60,6
108,7
118,7
157,12
104,7
30,3
159,10
130,8
125,8
143,10
57,4
121,7
108,7
84,5
142,9
143,9
173,12
82,5
178,12
18,3
168,11
106,6
82,5
65,5
113,7
147,9
156,10
35,4
169,12
63,4
58,5
97,6
47,5
28,3
185,12
160,9
88,6
