36,4
21,3
68,5
96,6
55,5
82,6
99,7
91,7
10,3
53,5
45,4
24,4
77,5
74,5
81,6
16,3
49,5
37,4
98,6
77,6
72,5
55,5
88,7
13,3
61,5
71,5
35,4
69,6
60,6
90,6
17,4
65,6
72,5
53,5
22,3
16,3
70,5
41,5
47,4
28,4
62,6
98,8
44,5
18,3
84,6
28,4
37,4
86,7
28,4
87,9
16,4
31,4
61,5
90,6
43,5
12,3
25,4
18,3
58,5
88,6
62,5
44,4
32,4
43,4
32,4
72,6
20,4
30,4
60,6
29,3
75,6
48,4
19,3
95,7
66,6
18,3
14,3
45,4
79,6
25,4
39,4
10,3
64,6
63,5
60,5
13,3
70,5
45,5
48,5
44,5
61,5
91,7
98,7
71,4
57,5
71,5
100,6
80,7
74,6
70,5
73,6
28,3
34,4
44,4
59,5
64,5
46,4
47,6
40,4
100,8
66,5
43,4
99,7
79,6
14,3
97,7
83,6
67,6
37,5
98,7
11,3
12,3
27,4
18,3
89,6
51,4
26,3
79,7
88,6
31,4
58,5
54,6
12,3
33,4
91,8
67,5
28,3
81,6
55,5
49,5
43,4
15,3
19,3
44,4
33,4
33,4
41,5
22,3
23,3
65,5
29,3
90,6
32,4
96,7
12,3
22,3
69,6
47,4
83,7
68,6
82,7
70,7
45,4
80,7
10,3
21,4
70,6
58,5
18,3
26,3
100,6
27,3
66,6
91,7
70,6
76,6
23,4
73,6
66,6
25,4
71,6
82,7
48,5
10,3
44,5
73,5
99,6
15,3
24,3
84,6
94,7
78,6
48,4
52,5
45,4
61,5
87,6
29,3
51,5
66,6
67,6
20,3
36,4
100,7
48,4
77,7
24,3
97,6
92,6
23,3
56,6
72,7
43,4
56,5
23,3
97,6
94,8
98,6
10,3
49,4
91,7
44,4
48,5
21,3
66,5
34,5
24,3
88,6
91,7
11,3
68,6
59,6
61,5
56,4
46,5
19,3
32,4
41,5
24,4
11,3
92,6
63,5
52,5
46,5
39,4
46,4
12,3
83,6
20,3
43,5
11,3
31,4
73,5
50,5
47,4
23,3
38,5
66,6
43,5
56,5
65,5
33,4
20,3
44,5
41,5
30,4
73,5
39,4
36,3
41,5
23,3
65,5
26,4
100,8
22,3
66,5
56,5
62,6
38,4
20,3
51,4
47,5
13,3
58,5
39,5
78,7
30,4
51,5
73,6
15,3
80,6
97,8
77,6
82,8
23,3
24,3
38,4
33,4
12,3
91,7
47,5
56,5
19,3
65,5
18,3
41,4
47,4
42,4
35,4
21,3
20,3
11,3
93,6
82,7
79,6
81,6
93,7
33,4
95,7
96,7
34,4
85,7
42,4
65,5
72,5
67,6
100,7
82,7
56,5
54,5
29,4
39,4
49,5
50,4
67,7
69,6
69,5
48,5
17,3
49,4
39,5
40,5
80,5
81,7
96,8
70,6
96,8
33,4
36,4
45,5
89,6
50,6
64,5
26,3
83,6
70,6
22,4
14,3
84,6
74,6
28,4
53,5
79,6
70,6
34,3
54,5
81,6
15,3
27,4
51,5
97,7
97,7
13,3
78,5
26,3
32,4
89,8
39,4
26,4
26,4
50,4
68,6
88,6
49,5
37,5
19,3
77,7
80,6
65,7
67,5
27,3
33,4
30,4
11,3
29,4
34,4
70,5
95,7
65,5
96,6
38,4
35,4
70,7
61,5
38,5
19,3
45,4
67,5
57,6
40,4
95,7
59,5
93,7
53,6
44,5
97,8
65,5
100,7
61,5
95,7
66,5
51,4
38,4
51,6
63,5
60,5
75,6
25,4
39,4
28,3
23,4
50,5
67,4
58,5
30,4
99,6
63,5
15,3
47,4
19,4
37,4
68,5
71,6
14,3
43,4
15,3
96,7
40,4
100,6
25,4
37,5
75,7
30,4
26,5
89,6
35,4
23,3
44,4
24,3
73,7
90,6
16,3
93,6
50,4
98,7
10,3
10,3
23,3
11,3
86,7
62,6
42,4
79,6
82,7
50,5
48,5
21,3
59,5
95,7
82,5
16,3
60,7
84,7
53,4
83,7
32,4
73,6
53,5
25,3
26,4
90,6
89,6
69,5
89,7
53,5
68,6
72,6
24,4
41,4
12,3
22,3
28,3
84,6
75,6
32,3
85,6
23,3
22,4
64,5
91,8
10,3
36,4
38,4
73,6
77,6
65,5
50,5
22,3
60,5
74,7
85,5
34,5
53,5
63,6
82,6
28,3
52,4
58,6
44,4
95,6
89,6
82,6
87,6
40,5
39,4
49,5
22,3
25,3
26,3
91,6
26,4
26,3
57,5
50,5
91,8
23,3
93,5
85,7
73,6
43,5
78,6
46,4
24,3
28,3
25,4
71,5
40,4
45,5
38,5
45,4
24,3
99,7
46,5
67,6
73,5
87,7
38,4
77,5
47,5
66,7
95,8
90,7
23,3
64,5
21,3
66,6
34,5
28,4
28,4
81,5
81,7
79,7
66,5
28,3
41,5
58,6
12,3
95,7
83,6
25,4
28,4
86,7
31,4
21,3
94,6
76,6
19,3
81,6
38,4
26,3
19,3
31,4
97,6
44,4
81,6
85,8
22,3
64,7
59,5
71,6
63,6
84,6
50,5
22,4
18,3
46,5
38,4
50,5
15,3
37,4
25,3
13,3
33,4
56,6
65,5
43,4
96,7
35,4
81,7
17,3
10,3
57,5
83,6
69,5
63,6
40,4
18,3
59,5
27,3
42,4
37,4
94,6
84,6
100,7
37,4
34,4
100,7
23,4
14,3
42,4
63,4
36,4
97,7
78,6
99,6
25,3
70,6
47,6
54,5
61,5
29,4
88,6
90,8
86,6
55,5
10,3
28,3
29,3
69,6
53,6
43,5
98,6
58,5
52,5
23,3
33,4
26,4
85,7
11,3
19,3
44,4
56,5
19,3
93,6
55,4
45,4
35,4
57,5
61,5
80,6
68,7
78,7
53,5
31,4
23,3
75,5
53,5
62,6
40,4
73,8
80,7
34,4
54,5
32,4
89,7
12,3
32,4
26,3
53,5
44,4
10,3
22,3
96,7
44,5
30,3
88,6
70,5
89,7
83,6
73,5
85,7
73,5
100,7
96,7
43,4
94,7
27,3
81,6
76,5
70,5
80,6
33,3
64,5
32,4
72,6
19,3
51,4
83,6
76,6
37,4
47,5
71,6
73,6
33,4
50,5
49,5
49,4
92,8
39,4
30,4
34,4
19,3
62,6
50,5
31,4
81,7
98,6
83,6
83,6
10,3
36,4
36,4
99,6
29,4
21,4
92,6
11,3
80,6
31,4
72,5
28,3
19,4
83,7
57,6
100,8
20,3
44,5
81,6
91,7
98,8
32,4
63,5
75,6
52,5
83,6
89,7
50,5
59,6
13,3
63,6
41,4
22,3
73,7
30,4
44,4
30,4
15,3
57,4
66,5
73,5
62,6
98,7
47,5
23,3
52,5
41,4
31,4
20,3
89,6
45,5
50,5
84,6
86,6
33,5
38,4
46,4
94,8
62,5
11,3
96,8
74,6
67,6
32,4
15,3
12,3
22,3
42,4
19,3
14,3
66,5
11,3
78,7
11,3
99,7
59,5
62,5
61,6
88,7
16,3
69,6
70,5
96,6
24,3
14,3
83,6
73,6
57,4
97,8
19,3
67,6
51,5
27,4
44,4
91,7
52,5
76,7
100,8
61,5
44,4
45,5
74,7
51,5
64,4
36,4
84,7
43,4
92,6
88,7
81,6
37,4
20,3
13,3
44,4
71,5
32,4
27,3
46,5
57,5
75,6
46,4
30,3
96,6
85,6
99,6
33,6
94,7
63,5
81,6
56,6
56,5
97,7
47,5
57,5
62,5
19,3
19,3
22,3
76,6
26,3
96,7
85,5
73,6
100,7
74,5
73,6
54,5
43,4
59,5
88,7
12,3
87,7
29,4
88,7
16,3
24,3
52,4
47,4
37,4
95,6
98,7
77,6
34,4
11,3
67,5
19,3
75,6
78,5
38,4
96,7
27,3
72,6
75,5
51,5
76,6
87,5
99,7
34,4
57,5
55,6
61,5
83,7
59,5
58,6
57,5
42,4
81,6
49,5
71,5
87,7
57,5
43,5
68,6
22,3
90,6
20,3
47,5
21,3
30,4
32,4
73,6
